#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
ASTEI10972-PA        -          BGBP                 -                  0 1240.6  11.0  3.6e-143  476.8   0.1   3.0   2   1   1   3   3   3   3 |protein_coding|scaffold_00206:18163:31845:-1|gene:ASTEI10972
ASTEI02769-PA        -          CLIPA                -            1.3e-59  201.0   0.8   1.7e-59  200.6   0.7   1.5   1   1   0   1   1   1   1 |protein_coding|scaffold_00011:748116:751462:1|gene:ASTEI02769
ASTEI03628-PA        -          CLIPA                -              2e-59  200.4   0.0   2.3e-59  200.2   0.0   1.1   1   0   0   1   1   1   1 |protein_coding|scaffold_00016:530413:532586:1|gene:ASTEI03628
ASTEI09098-PA        -          CLIPA                -            6.3e-58  195.5   0.0   6.4e-36  123.2   0.0   2.1   2   0   0   2   2   2   2 |protein_coding|scaffold_00083:305013:313686:-1|gene:ASTEI09098
ASTEI04813-PA        -          CLIPA                -            6.6e-57  192.1   0.2   8.2e-57  191.8   0.2   1.1   1   0   0   1   1   1   1 |protein_coding|scaffold_00026:400849:403127:1|gene:ASTEI04813
ASTEI08920-PA        -          CLIPA                -            4.9e-56  189.2   1.2   6.4e-56  188.9   1.2   1.1   1   0   0   1   1   1   1 |protein_coding|scaffold_00079:33459:35138:-1|gene:ASTEI08920
ASTEI02219-PA        -          CLIPA                -            8.8e-56  188.4   2.6   1.7e-55  187.5   0.4   2.0   1   1   1   2   2   1   1 |protein_coding|scaffold_00008:2415887:2421194:-1|gene:ASTEI02219
ASTEI08921-PA        -          CLIPA                -              1e-55  188.2   0.9   1.2e-55  187.9   0.9   1.0   1   0   0   1   1   1   1 |protein_coding|scaffold_00079:36383:37736:-1|gene:ASTEI08921
ASTEI01982-PA        -          CLIPA                -            1.9e-55  187.3   0.0   2.2e-55  187.1   0.0   1.1   1   0   0   1   1   1   1 |protein_coding|scaffold_00007:2156685:2174052:-1|gene:ASTEI01982
ASTEI10673-PA        -          CLIPA                -            2.2e-54  183.8   0.5   1.4e-42  145.1   0.0   3.8   2   1   1   3   3   3   2 |protein_coding|scaffold_00151:79508:84426:1|gene:ASTEI10673
ASTEI09915-PA        -          CLIPA                -            2.8e-54  183.5   0.0   3.6e-54  183.1   0.0   1.0   1   0   0   1   1   1   1 |protein_coding|scaffold_00106:349423:350229:1|gene:ASTEI09915
ASTEI02562-PA        -          CLIPA                -            5.1e-54  182.6   0.0   3.3e-28   97.9   0.0   2.1   1   1   1   2   2   2   2 |protein_coding|scaffold_00010:675859:677771:1|gene:ASTEI02562
ASTEI05018-PA        -          CLIPA                -            6.4e-54  182.3   0.2   7.9e-54  182.0   0.2   1.1   1   0   0   1   1   1   1 |protein_coding|scaffold_00027:1047528:1052249:-1|gene:ASTEI05018
ASTEI05938-PA        -          CLIPA                -            4.7e-53  179.5   1.3   6.5e-53  179.0   1.3   1.2   1   0   0   1   1   1   1 |protein_coding|scaffold_00035:462691:464217:-1|gene:ASTEI05938
ASTEI07235-PA        -          CLIPA                -            3.3e-52  176.6   0.1   9.2e-26   89.8   0.0   3.6   3   1   1   4   4   3   3 |protein_coding|scaffold_00051:301804:309591:-1|gene:ASTEI07235
ASTEI06585-PA        -          CLIPA                -            5.5e-52  175.9   3.4   3.1e-37  127.5   0.0   4.5   3   1   1   4   4   3   3 |protein_coding|scaffold_00042:242080:244568:1|gene:ASTEI06585
ASTEI05238-PA        -          CLIPA                -            5.6e-52  175.9   0.8   5.8e-35  120.1   0.0   2.0   2   0   0   2   2   2   2 |protein_coding|scaffold_00029:1378542:1379921:-1|gene:ASTEI05238
ASTEI01264-PA        -          CLIPA                -            2.2e-50  170.7  12.0     2e-46  157.7   1.9   2.8   2   0   0   2   2   2   2 |protein_coding|scaffold_00005:191986:200260:1|gene:ASTEI01264
ASTEI06594-PA        -          CLIPA                -            5.2e-50  169.5   0.3   6.3e-50  169.2   0.3   1.0   1   0   0   1   1   1   1 |protein_coding|scaffold_00042:647563:654524:1|gene:ASTEI06594
ASTEI06146-PA        -          CLIPA                -            8.3e-50  168.8   2.3     8e-23   80.2   0.0   4.4   2   2   1   3   3   3   3 |protein_coding|scaffold_00036:1616685:1621545:-1|gene:ASTEI06146
ASTEI02383-PA        -          CLIPA                -            1.8e-48  164.4   0.1   2.3e-48  164.0   0.1   1.1   1   0   0   1   1   1   1 |protein_coding|scaffold_00009:1330754:1332027:-1|gene:ASTEI02383
ASTEI01978-PA        -          CLIPA                -            3.4e-48  163.5   0.0   5.7e-48  162.8   0.0   1.3   1   0   0   1   1   1   1 |protein_coding|scaffold_00007:2031452:2038425:-1|gene:ASTEI01978
ASTEI05358-PA        -          CLIPA                -            1.6e-47  161.3   0.0   1.9e-23   82.2   0.0   3.1   2   1   1   3   3   3   3 |protein_coding|scaffold_00030:1016698:1023862:-1|gene:ASTEI05358
ASTEI02516-PA        -          CLIPA                -              3e-47  160.4   1.3   5.6e-23   80.7   0.0   2.3   1   1   1   2   2   2   2 |protein_coding|scaffold_00009:3319913:3321165:1|gene:ASTEI02516
ASTEI06539-PA        -          CLIPA                -            5.1e-47  159.6   0.1   8.4e-47  158.9   0.1   1.3   1   1   0   1   1   1   1 |protein_coding|scaffold_00041:968900:970023:1|gene:ASTEI06539
ASTEI01841-PA        -          CLIPA                -            1.5e-46  158.1  11.8   4.9e-44  149.8  12.0   2.9   1   1   0   1   1   1   1 |protein_coding|scaffold_00006:3457721:3480938:1|gene:ASTEI01841
ASTEI08034-PA        -          CLIPA                -            2.5e-46  157.4   0.0     3e-46  157.1   0.0   1.0   1   0   0   1   1   1   1 |protein_coding|scaffold_00061:551766:552653:1|gene:ASTEI08034
ASTEI05103-PA        -          CLIPA                -            8.1e-45  152.4   0.3   9.7e-45  152.2   0.3   1.1   1   0   0   1   1   1   1 |protein_coding|scaffold_00028:929489:930942:1|gene:ASTEI05103
ASTEI03461-PA        -          CLIPA                -            1.8e-44  151.3   3.9   2.5e-44  150.8   3.9   1.2   1   0   0   1   1   1   1 |protein_coding|scaffold_00014:2714392:2716588:-1|gene:ASTEI03461
ASTEI04008-PA        -          CLIPA                -            2.8e-44  150.7   0.0   3.6e-44  150.3   0.0   1.1   1   0   0   1   1   1   1 |protein_coding|scaffold_00019:1327323:1328244:-1|gene:ASTEI04008
ASTEI08199-PA        -          CLIPA                -            7.7e-44  149.2   0.2   9.1e-44  149.0   0.2   1.0   1   0   0   1   1   1   1 |protein_coding|scaffold_00063:347711:348587:1|gene:ASTEI08199
ASTEI10327-PA        -          CLIPA                -            8.1e-44  149.1   0.0   9.8e-44  148.8   0.0   1.1   1   0   0   1   1   1   1 |protein_coding|scaffold_00126:178263:179240:1|gene:ASTEI10327
ASTEI06941-PA        -          CLIPA                -            1.8e-43  148.0   0.2   9.2e-24   83.3   0.5   2.1   2   0   0   2   2   2   2 |protein_coding|scaffold_00046:760341:762935:1|gene:ASTEI06941
ASTEI04993-PA        -          CLIPA                -            4.1e-43  146.8   0.0     5e-43  146.5   0.0   1.0   1   0   0   1   1   1   1 |protein_coding|scaffold_00027:571172:572030:1|gene:ASTEI04993
ASTEI00442-PA        -          CLIPA                -            4.5e-43  146.7   0.0   5.3e-43  146.5   0.0   1.0   1   0   0   1   1   1   1 |protein_coding|scaffold_00002:1248646:1250458:-1|gene:ASTEI00442
ASTEI01660-PA        -          CLIPA                -            1.6e-42  144.9   0.0   1.5e-39  135.1   0.0   2.5   2   1   1   3   3   2   1 |protein_coding|scaffold_00006:400889:403017:-1|gene:ASTEI01660
ASTEI03912-PA        -          CLIPA                -              2e-42  144.6   0.0   2.7e-42  144.1   0.0   1.1   1   0   0   1   1   1   1 |protein_coding|scaffold_00018:1828673:1829866:-1|gene:ASTEI03912
ASTEI11306-PA        -          CLIPA                -              2e-41  141.3   0.0   2.8e-41  140.8   0.0   1.2   1   0   0   1   1   1   1 |protein_coding|scaffold_01205:1171:2690:-1|gene:ASTEI11306
ASTEI05106-PA        -          CLIPA                -            5.3e-41  139.9   0.2   6.5e-41  139.6   0.2   1.1   1   0   0   1   1   1   1 |protein_coding|scaffold_00028:964143:965464:1|gene:ASTEI05106
ASTEI05100-PA        -          CLIPA                -            1.4e-40  138.5   0.1   4.2e-40  136.9   0.1   1.6   1   1   0   1   1   1   1 |protein_coding|scaffold_00028:911774:913023:1|gene:ASTEI05100
ASTEI08024-PA        -          CLIPA                -            1.9e-40  138.0   0.0   2.3e-40  137.8   0.0   1.0   1   0   0   1   1   1   1 |protein_coding|scaffold_00061:452627:453502:1|gene:ASTEI08024
ASTEI07234-PA        -          CLIPA                -            2.8e-40  137.5   0.1   3.6e-40  137.1   0.1   1.0   1   0   0   1   1   1   1 |protein_coding|scaffold_00051:301700:302622:1|gene:ASTEI07234
ASTEI05105-PA        -          CLIPA                -            9.5e-40  135.8   0.6   1.1e-39  135.5   0.6   1.1   1   0   0   1   1   1   1 |protein_coding|scaffold_00028:962016:963348:-1|gene:ASTEI05105
ASTEI07518-PA        -          CLIPA                -              1e-39  135.6   0.0   6.5e-27   93.6   0.0   2.3   2   0   0   2   2   2   2 |protein_coding|scaffold_00055:493830:500367:-1|gene:ASTEI07518
ASTEI07542-PA        -          CLIPA                -            1.4e-38  131.9   0.2   2.1e-38  131.4   0.2   1.2   1   0   0   1   1   1   1 |protein_coding|scaffold_00055:1118269:1119337:1|gene:ASTEI07542
ASTEI10652-PA        -          CLIPA                -            2.8e-38  130.9   0.0   3.4e-38  130.6   0.0   1.0   1   0   0   1   1   1   1 |protein_coding|scaffold_00146:221520:222451:1|gene:ASTEI10652
ASTEI09253-PA        -          CLIPA                -            1.4e-37  128.7   0.4   2.2e-17   62.3   0.0   3.0   3   0   0   3   3   3   3 |protein_coding|scaffold_00086:511125:514377:-1|gene:ASTEI09253
ASTEI02427-PA        -          CLIPA                -            1.5e-37  128.6   0.0   2.8e-17   62.0   0.0   4.4   4   1   0   4   4   4   3 |protein_coding|scaffold_00009:2101181:2107370:-1|gene:ASTEI02427
ASTEI00973-PA        -          CLIPA                -            8.7e-37  126.0   0.0   1.1e-36  125.7   0.0   1.1   1   0   0   1   1   1   1 |protein_coding|scaffold_00003:5228773:5230818:-1|gene:ASTEI00973
ASTEI07452-PA        -          CLIPA                -            9.4e-37  125.9  15.7   1.8e-33  115.1  15.7   3.6   1   1   0   1   1   1   1 |protein_coding|scaffold_00054:1107335:1109690:-1|gene:ASTEI07452
ASTEI06127-PA        -          CLIPA                -            1.5e-36  125.2   0.0   1.8e-36  125.0   0.0   1.0   1   0   0   1   1   1   1 |protein_coding|scaffold_00036:1361824:1363062:1|gene:ASTEI06127
ASTEI05101-PA        -          CLIPA                -            1.7e-36  125.1   1.0   2.1e-36  124.8   1.0   1.2   1   0   0   1   1   1   1 |protein_coding|scaffold_00028:913049:914469:-1|gene:ASTEI05101
ASTEI08919-PA        -          CLIPA                -            1.9e-36  124.9   0.6   3.6e-36  124.0   0.6   1.4   1   1   0   1   1   1   1 |protein_coding|scaffold_00079:31917:33358:1|gene:ASTEI08919
ASTEI07457-PA        -          CLIPA                -            2.6e-35  121.2  13.7   1.1e-14   53.4   0.1   4.9   5   0   0   5   5   4   3 |protein_coding|scaffold_00054:1132918:1136315:1|gene:ASTEI07457
ASTEI09472-PA        -          CLIPA                -            1.9e-34  118.3   0.4   7.6e-24   83.5   0.4   2.0   1   1   1   2   2   2   2 |protein_coding|scaffold_00093:342060:343978:1|gene:ASTEI09472
ASTEI06664-PA        -          CLIPA                -            4.2e-34  117.2   0.1   5.2e-34  116.9   0.1   1.1   1   0   0   1   1   1   1 |protein_coding|scaffold_00043:171653:172573:1|gene:ASTEI06664
ASTEI07109-PA        -          CLIPA                -            5.1e-34  116.9   7.8   8.5e-13   47.3   0.1   5.1   4   2   1   5   5   3   3 |protein_coding|scaffold_00049:586911:590290:-1|gene:ASTEI07109
ASTEI03107-PA        -          CLIPA                -            1.8e-33  115.2   0.0     2e-33  115.0   0.0   1.1   1   0   0   1   1   1   1 |protein_coding|scaffold_00013:1342710:1345767:1|gene:ASTEI03107
ASTEI08033-PA        -          CLIPA                -            2.5e-33  114.7   0.1   4.1e-33  114.0   0.1   1.3   1   1   0   1   1   1   1 |protein_coding|scaffold_00061:548406:549317:1|gene:ASTEI08033
ASTEI02999-PA        -          CLIPA                -            4.4e-33  113.9   0.0   6.3e-33  113.4   0.0   1.1   1   0   0   1   1   1   1 |protein_coding|scaffold_00012:1405282:1406121:1|gene:ASTEI02999
ASTEI07164-PA        -          CLIPA                -            6.1e-33  113.4   0.0   8.1e-33  113.0   0.0   1.1   1   0   0   1   1   1   1 |protein_coding|scaffold_00050:306504:308440:1|gene:ASTEI07164
ASTEI07236-PA        -          CLIPA                -            6.4e-33  113.3   0.1   8.4e-33  112.9   0.1   1.0   1   0   0   1   1   1   1 |protein_coding|scaffold_00051:304465:305310:1|gene:ASTEI07236
ASTEI09064-PA        -          CLIPA                -            7.9e-33  113.0   0.0   9.5e-33  112.8   0.0   1.1   1   0   0   1   1   1   1 |protein_coding|scaffold_00082:235449:236349:1|gene:ASTEI09064
ASTEI10033-PA        -          CLIPA                -            2.1e-32  111.7   0.2   2.4e-32  111.4   0.2   1.1   1   0   0   1   1   1   1 |protein_coding|scaffold_00110:212340:213241:-1|gene:ASTEI10033
ASTEI09440-PA        -          CLIPA                -            2.2e-32  111.6   0.0   2.6e-32  111.3   0.0   1.0   1   0   0   1   1   1   1 |protein_coding|scaffold_00092:531993:537051:-1|gene:ASTEI09440
ASTEI02433-PA        -          CLIPA                -            2.3e-32  111.5   0.2   3.2e-17   61.8   0.0   3.1   3   0   0   3   3   3   3 |protein_coding|scaffold_00009:2160477:2165785:1|gene:ASTEI02433
ASTEI07991-PA        -          CLIPA                -            2.7e-32  111.3   0.0   3.8e-32  110.8   0.0   1.2   1   0   0   1   1   1   1 |protein_coding|scaffold_00060:995329:996325:1|gene:ASTEI07991
ASTEI10563-PA        -          CLIPA                -            2.7e-31  108.0   0.7   3.5e-31  107.6   0.7   1.1   1   0   0   1   1   1   1 |protein_coding|scaffold_00140:214454:215554:-1|gene:ASTEI10563
ASTEI08499-PA        -          CLIPA                -            9.8e-31  106.2   0.0   1.3e-30  105.8   0.0   1.1   1   0   0   1   1   1   1 |protein_coding|scaffold_00069:768530:769504:1|gene:ASTEI08499
ASTEI10032-PA        -          CLIPA                -            1.2e-30  105.9   0.0   1.5e-30  105.6   0.0   1.1   1   0   0   1   1   1   1 |protein_coding|scaffold_00110:208864:209763:-1|gene:ASTEI10032
ASTEI05109-PA        -          CLIPA                -            1.5e-30  105.6   0.0     2e-30  105.1   0.0   1.2   1   0   0   1   1   1   1 |protein_coding|scaffold_00028:1256175:1257434:-1|gene:ASTEI05109
ASTEI10264-PA        -          CLIPA                -            3.7e-30  104.3   0.1   6.2e-30  103.5   0.1   1.3   1   0   0   1   1   1   1 |protein_coding|scaffold_00121:166327:167283:1|gene:ASTEI10264
ASTEI04567-PA        -          CLIPA                -            4.2e-30  104.1   0.0   4.2e-30  104.1   0.0   1.7   1   1   1   2   2   1   1 |protein_coding|scaffold_00024:761826:771914:1|gene:ASTEI04567
ASTEI11499-PA        -          CLIPA                -            5.1e-30  103.8   0.1   6.2e-30  103.5   0.1   1.0   1   0   0   1   1   1   1 |protein_coding|scaffold_03342:148:822:-1|gene:ASTEI11499
ASTEI00868-PA        -          CLIPA                -            1.2e-29  102.5   0.0   1.5e-29  102.2   0.0   1.1   1   0   0   1   1   1   1 |protein_coding|scaffold_00003:3238222:3239216:1|gene:ASTEI00868
ASTEI05388-PA        -          CLIPA                -            3.2e-29  101.2   0.6   2.3e-27   95.1   0.6   2.0   1   1   0   1   1   1   1 |protein_coding|scaffold_00030:1447752:1448669:-1|gene:ASTEI05388
ASTEI02731-PA        -          CLIPA                -            6.8e-29  100.1   0.0   9.7e-29   99.6   0.0   1.2   1   0   0   1   1   1   1 |protein_coding|scaffold_00011:385934:390953:1|gene:ASTEI02731
ASTEI00321-PA        -          CLIPA                -            7.4e-29  100.0   6.2   1.9e-28   98.6   5.7   1.8   1   1   0   1   1   1   1 |protein_coding|scaffold_00001:5086205:5094274:-1|gene:ASTEI00321
ASTEI06950-PA        -          CLIPA                -            8.5e-29   99.8   0.0   1.3e-28   99.2   0.0   1.3   1   1   0   1   1   1   1 |protein_coding|scaffold_00046:806604:807538:-1|gene:ASTEI06950
ASTEI06948-PA        -          CLIPA                -            3.5e-28   97.8   0.1   1.6e-27   95.6   0.1   1.8   1   1   0   1   1   1   1 |protein_coding|scaffold_00046:803900:805008:-1|gene:ASTEI06948
ASTEI09063-PA        -          CLIPA                -            3.9e-28   97.6   0.0   5.9e-28   97.0   0.0   1.2   1   0   0   1   1   1   1 |protein_coding|scaffold_00082:230727:234959:1|gene:ASTEI09063
ASTEI02898-PA        -          CLIPA                -            1.9e-27   95.4   0.8   4.2e-16   58.1   4.3   2.0   1   1   1   2   2   2   2 |protein_coding|scaffold_00011:2743614:2744267:1|gene:ASTEI02898
ASTEI10560-PA        -          CLIPA                -              2e-27   95.3   0.0   2.3e-27   95.1   0.0   1.1   1   0   0   1   1   1   1 |protein_coding|scaffold_00140:97677:98665:-1|gene:ASTEI10560
ASTEI07888-PA        -          CLIPA                -            2.6e-27   94.9   0.0   3.9e-27   94.3   0.0   1.2   1   0   0   1   1   1   1 |protein_coding|scaffold_00059:960326:966199:-1|gene:ASTEI07888
ASTEI04801-PA        -          CLIPA                -            2.7e-27   94.8   0.0   3.9e-27   94.4   0.0   1.2   1   0   0   1   1   1   1 |protein_coding|scaffold_00026:306898:309177:1|gene:ASTEI04801
