#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
CPIJ005217-PA        -          BGBP                 -              2e-74  251.1   0.0   2.7e-74  250.7   0.0   1.0   1   0   0   1   1   1   1 beta-1,3-glucan-binding protein precursor|protein_coding|supercont3.108:302089-304040:1|gene:CPIJ005217
CPIJ013557-PA        -          BGBP                 -            6.5e-61  206.6   0.1   7.8e-61  206.4   0.1   1.0   1   0   0   1   1   1   1 conserved hypothetical protein|protein_coding|supercont3.506:153544-156773:1|gene:CPIJ013557
CPIJ017793-PA        -          CLIPA                -           5.3e-128  426.2   0.0  6.2e-128  426.0   0.0   1.0   1   0   0   1   1   1   1 elegaxobin-2|protein_coding|supercont3.1119:78015-79554:1|gene:CPIJ017793
CPIJ017789-PA        -          CLIPA                -           8.8e-128  425.5   0.1  1.3e-127  425.0   0.1   1.1   1   0   0   1   1   1   1 serine protease |protein_coding|supercont3.1119:52318-55213:1|gene:CPIJ017789
CPIJ017792-PA        -          CLIPA                -           1.5e-127  424.7   0.1  1.7e-127  424.6   0.1   1.0   1   0   0   1   1   1   1 serine protease |protein_coding|supercont3.1119:74509-75858:1|gene:CPIJ017792
CPIJ012713-PA        -          CLIPA                -             1e-112  376.1   0.5  1.2e-112  375.9   0.5   1.0   1   0   0   1   1   1   1 tryptase gamma precursor|protein_coding|supercont3.424:101237-102488:1|gene:CPIJ012713
CPIJ012712-PA        -          CLIPA                -           7.3e-111  370.0   1.5  9.4e-111  369.6   1.5   1.0   1   0   0   1   1   1   1 coagulation factor X precursor|protein_coding|supercont3.424:96604-97874:1|gene:CPIJ012712
CPIJ004090-PA        -          CLIPA                -           1.4e-108  362.4   5.0   1.8e-58  197.9   0.1   2.0   1   1   1   2   2   2   2 trypsin|protein_coding|supercont3.60:613973-616361:-1|gene:CPIJ004090
CPIJ017796-PA        -          CLIPA                -           2.6e-103  345.2   3.1  3.5e-103  344.7   3.1   1.0   1   0   0   1   1   1   1 prophenoloxidase activating factor|protein_coding|supercont3.1119:96527-98749:1|gene:CPIJ017796
CPIJ006014-PA        -          CLIPA                -           9.8e-103  343.3   0.1  1.3e-102  342.9   0.1   1.0   1   0   0   1   1   1   1 serine protease |protein_coding|supercont3.103:178212-187236:-1|gene:CPIJ006014
CPIJ006013-PA        -          CLIPA                -           1.6e-102  342.5   0.5  1.9e-102  342.3   0.5   1.0   1   0   0   1   1   1   1 serine protease |protein_coding|supercont3.103:174891-178084:1|gene:CPIJ006013
CPIJ006012-PA        -          CLIPA                -              1e-99  333.4   0.5   1.2e-99  333.2   0.5   1.0   1   0   0   1   1   1   1 serine protease |protein_coding|supercont3.103:171152-174637:-1|gene:CPIJ006012
CPIJ004091-PA        -          CLIPA                -            4.3e-98  328.0   1.0   5.7e-52  176.6   0.0   2.1   2   0   0   2   2   2   2 trypsin eta precursor|protein_coding|supercont3.60:642483-650217:1|gene:CPIJ004091
CPIJ016160-PA        -          CLIPA                -            7.1e-98  327.3   0.5   8.2e-98  327.1   0.5   1.0   1   0   0   1   1   1   1 serine proteinase stubble|protein_coding|supercont3.734:36558-38190:1|gene:CPIJ016160
CPIJ017790-PA        -          CLIPA                -            2.3e-96  322.4  18.4   1.9e-91  306.2  18.4   3.3   1   1   0   1   1   1   1 suppressor of tumorigenicity protein 14|protein_coding|supercont3.1119:61756-64240:1|gene:CPIJ017790
CPIJ002531-PA        -          CLIPA                -            2.8e-94  315.5   0.1   3.5e-94  315.2   0.1   1.0   1   0   0   1   1   1   1 serine protease |protein_coding|supercont3.35:814932-817347:1|gene:CPIJ002531
CPIJ004302-PA        -          CLIPA                -            5.9e-91  304.6  25.9   1.2e-89  300.3  26.2   2.6   1   1   0   1   1   1   1 masquerade |protein_coding|supercont3.65:440513-449170:1|gene:CPIJ004302
CPIJ000393-PA        -          CLIPA                -            9.9e-87  290.7   1.8   5.4e-49  166.8   1.3   2.2   2   0   0   2   2   2   2 vitamin K-dependent protein C precursor|protein_coding|supercont3.4:1193194-1195653:1|gene:CPIJ000393
CPIJ005465-PA        -          CLIPA                -            1.5e-85  286.8  10.6     3e-40  138.1   0.0  10.9   5   3   2   8   8   7   5 snake|protein_coding|supercont3.105:505936-512014:-1|gene:CPIJ005465
CPIJ018610-PA        -          CLIPA                -            1.3e-83  280.5   0.0   1.6e-83  280.2   0.0   1.0   1   0   0   1   1   1   1 tryptase precursor|protein_coding|supercont3.1226:66185-67419:1|gene:CPIJ018610
CPIJ017798-PA        -          CLIPA                -            1.8e-79  266.9   4.2   3.5e-43  147.7   0.2   2.0   1   1   1   2   2   2   2 serine protease|protein_coding|supercont3.1119:115791-117112:-1|gene:CPIJ017798
CPIJ003626-PA        -          CLIPA                -            9.4e-79  264.5   0.7     1e-39  136.3   0.8   2.1   2   0   0   2   2   2   2 serine protease |protein_coding|supercont3.53:331770-338392:-1|gene:CPIJ003626
CPIJ014863-PA        -          CLIPA                -              1e-78  264.4   2.2   1.2e-39  136.1   0.3   2.1   1   1   1   2   2   2   2 coagulation factor X precursor|protein_coding|supercont3.612:219671-221962:1|gene:CPIJ014863
CPIJ002656-PA        -          CLIPA                -            2.7e-78  263.0   0.2   3.3e-44  151.1   0.1   2.1   2   0   0   2   2   2   2 conserved hypothetical protein|protein_coding|supercont3.36:24446-27029:1|gene:CPIJ002656
CPIJ013623-PA        -          CLIPA                -            1.2e-75  254.3   4.3   3.5e-41  141.2   1.6   2.1   1   1   1   2   2   2   2 urokinase-type plasminogen activator precursor|protein_coding|supercont3.509:104217-106144:-1|gene:CPIJ013623
CPIJ009891-PA        -          CLIPA                -            4.1e-74  249.3   0.0   4.9e-74  249.0   0.0   1.0   1   0   0   1   1   1   1 serine protease |protein_coding|supercont3.285:130124-138775:-1|gene:CPIJ009891
CPIJ003622-PA        -          CLIPA                -              5e-73  245.7   2.5   7.8e-38  130.2   1.6   2.1   1   1   0   2   2   2   2 elastase-2A precursor|protein_coding|supercont3.53:70121-71939:1|gene:CPIJ003622
CPIJ000593-PA        -          CLIPA                -            6.4e-72  242.1   0.0   2.9e-39  134.9   0.0   2.2   2   0   0   2   2   2   2 coagulation factor XI precursor|protein_coding|supercont3.7:1118901-1120708:1|gene:CPIJ000593
CPIJ003631-PA        -          CLIPA                -            7.6e-69  232.0   0.0   5.1e-48  163.6   0.1   2.1   1   1   0   2   2   2   2 coagulation factor XI precursor|protein_coding|supercont3.53:508049-509971:1|gene:CPIJ003631
CPIJ002659-PA        -          CLIPA                -            1.6e-68  230.9   0.0   2.5e-38  131.8   0.0   2.1   2   0   0   2   2   2   2 transmembrane protease|protein_coding|supercont3.36:35385-37405:1|gene:CPIJ002659
CPIJ002657-PA        -          CLIPA                -            5.3e-68  229.2   0.0   2.8e-34  118.5   0.0   2.2   1   1   1   2   2   2   2 proclotting enzyme precursor|protein_coding|supercont3.36:27063-29087:-1|gene:CPIJ002657
CPIJ009890-PA        -          CLIPA                -            5.8e-68  229.1   0.0   6.6e-68  228.9   0.0   1.0   1   0   0   1   1   1   1 serine proteinase stubble|protein_coding|supercont3.285:35899-40035:-1|gene:CPIJ009890
CPIJ011298-PA        -          CLIPA                -              7e-68  228.8   3.1   9.9e-36  123.2   1.2   2.4   2   1   0   2   2   2   2 brachyurin|protein_coding|supercont3.321:66526-69391:-1|gene:CPIJ011298
CPIJ013625-PA        -          CLIPA                -            1.1e-67  228.2   0.8   1.6e-33  116.0   0.1   3.1   1   1   2   3   3   3   3 conserved hypothetical protein|protein_coding|supercont3.509:110570-113388:-1|gene:CPIJ013625
CPIJ011753-PA        -          CLIPA                -            3.7e-67  226.4   1.0   1.5e-36  126.0   0.8   2.2   1   1   1   2   2   2   2 polyserase-2 precursor|protein_coding|supercont3.345:143618-145557:-1|gene:CPIJ011753
CPIJ009480-PA        -          CLIPA                -            6.5e-66  222.4   0.0   7.7e-66  222.1   0.0   1.1   1   0   0   1   1   1   1 tryptase gamma precursor|protein_coding|supercont3.247:546785-548584:-1|gene:CPIJ009480
CPIJ006430-PA        -          CLIPA                -            5.4e-65  219.3   0.0   6.2e-65  219.1   0.0   1.0   1   0   0   1   1   1   1 oviductin |protein_coding|supercont3.128:571446-581953:1|gene:CPIJ006430
CPIJ004304-PA        -          CLIPA                -            7.9e-65  218.8   0.2   9.6e-65  218.5   0.2   1.1   1   0   0   1   1   1   1 serine protease precursor, putative|protein_coding|supercont3.65:502854-507660:-1|gene:CPIJ004304
CPIJ017791-PA        -          CLIPA                -            1.7e-63  214.4   0.0     2e-63  214.2   0.0   1.0   1   0   0   1   1   1   1 coagulation factor X, putative |protein_coding|supercont3.1119:67039-68452:1|gene:CPIJ017791
CPIJ011752-PA        -          CLIPA                -            1.2e-62  211.7   3.4   2.4e-41  141.7   0.5   2.4   2   1   1   3   3   2   2 proacrosin, putative |protein_coding|supercont3.345:138092-140552:-1|gene:CPIJ011752
CPIJ005480-PA        -          CLIPA                -            3.9e-62  209.9   0.0     6e-62  209.3   0.0   1.2   1   0   0   1   1   1   1 serine protease|protein_coding|supercont3.92:117995-133405:1|gene:CPIJ005480
CPIJ015094-PA        -          CLIPA                -            4.6e-62  209.7   0.0   1.8e-33  115.8   0.0   2.1   2   0   0   2   2   2   2 trypsin II-P29 precursor|protein_coding|supercont3.646:195087-196775:1|gene:CPIJ015094
CPIJ009142-PA        -          CLIPA                -            9.1e-62  208.7   0.9   1.2e-61  208.4   0.9   1.1   1   0   0   1   1   1   1 coagulation factor VII precursor|protein_coding|supercont3.220:327749-328974:-1|gene:CPIJ009142
CPIJ017881-PA        -          CLIPA                -              2e-61  207.6   2.7   2.1e-40  138.6   0.0   4.6   3   2   0   3   3   3   2 tryptase, putative |protein_coding|supercont3.1032:65414-68160:1|gene:CPIJ017881
CPIJ004093-PA        -          CLIPA                -            2.1e-61  207.6   0.2   2.7e-61  207.2   0.2   1.0   1   0   0   1   1   1   1 coagulation factor XI precursor|protein_coding|supercont3.60:684647-686864:1|gene:CPIJ004093
CPIJ020109-PA        -          CLIPA                -            2.7e-61  207.2   1.0   3.6e-61  206.8   1.0   1.1   1   0   0   1   1   1   1 trypsin-2 precursor|protein_coding|supercont3.2534:2803-4026:-1|gene:CPIJ020109
CPIJ004305-PA        -          CLIPA                -              5e-61  206.3   0.0   5.8e-61  206.1   0.0   1.0   1   0   0   1   1   1   1 serine protease |protein_coding|supercont3.65:512158-514324:-1|gene:CPIJ004305
CPIJ003627-PA        -          CLIPA                -            5.6e-61  206.1   5.4   4.2e-39  134.3   0.8   2.8   1   1   1   2   2   2   2 fed tick salivary protein 10|protein_coding|supercont3.53:369837-372111:-1|gene:CPIJ003627
CPIJ009894-PA        -          CLIPA                -            7.6e-61  205.7   0.3   8.9e-61  205.5   0.3   1.1   1   0   0   1   1   1   1 serine protease |protein_coding|supercont3.285:249675-275877:-1|gene:CPIJ009894
CPIJ010296-PA        -          CLIPA                -            1.1e-60  205.2   0.4   1.3e-60  205.0   0.4   1.0   1   0   0   1   1   1   1 plasminogen|protein_coding|supercont3.262:503504-504842:-1|gene:CPIJ010296
CPIJ017738-PA        -          CLIPA                -              2e-60  204.3   0.8   2.3e-60  204.1   0.8   1.0   1   0   0   1   1   1   1 plasminogen precursor|protein_coding|supercont3.1115:859-2223:-1|gene:CPIJ017738
CPIJ011754-PA        -          CLIPA                -            3.4e-60  203.6   0.4   1.2e-36  126.2   0.6   2.0   1   1   1   2   2   2   2 mast cell protease 8 precursor|protein_coding|supercont3.345:146435-149247:-1|gene:CPIJ011754
CPIJ010295-PA        -          CLIPA                -            6.3e-60  202.7   0.1   7.5e-60  202.4   0.1   1.0   1   0   0   1   1   1   1 coagulation factor VII precursor|protein_coding|supercont3.262:498194-499469:-1|gene:CPIJ010295
CPIJ010791-PA        -          CLIPA                -            7.5e-60  202.5   1.7   1.1e-43  149.3   0.0   2.0   2   0   0   2   2   2   2 elastase-2A precursor|protein_coding|supercont3.315:198468-200228:-1|gene:CPIJ010791
CPIJ010615-PA        -          CLIPA                -            1.3e-59  201.7   0.1   1.5e-59  201.5   0.1   1.1   1   0   0   1   1   1   1 proclotting enzyme precursor|protein_coding|supercont3.300:326134-328305:1|gene:CPIJ010615
CPIJ003994-PA        -          CLIPA                -            3.4e-59  200.3   0.2   7.3e-43  146.7   0.0   4.7   3   2   0   3   3   3   3 serine collagenase 1 precursor, putative |protein_coding|supercont3.57:26772-36145:1|gene:CPIJ003994
CPIJ010072-PA        -          CLIPA                -            4.7e-59  199.8   0.1     6e-59  199.5   0.1   1.1   1   0   0   1   1   1   1 transmembrane protease|protein_coding|supercont3.257:74787-75862:1|gene:CPIJ010072
CPIJ003775-PA        -          CLIPA                -            4.8e-59  199.8   0.1   2.4e-41  141.7   0.3   2.8   2   1   0   2   2   2   2 conserved hypothetical protein|protein_coding|supercont3.52:306503-313312:-1|gene:CPIJ003775
CPIJ020127-PA        -          CLIPA                -            1.1e-58  198.7   0.1   1.2e-58  198.4   0.1   1.0   1   0   0   1   1   1   1 coagulation factor VII precursor|protein_coding|supercont3.2491:3338-4617:1|gene:CPIJ020127
CPIJ018027-PA        -          CLIPA                -            1.9e-58  197.8   0.0   9.8e-46  156.1   0.0   2.9   1   1   1   3   3   2   2 tryptase, putative |protein_coding|supercont3.1136:14560-21003:1|gene:CPIJ018027
CPIJ008824-PA        -          CLIPA                -            4.9e-58  196.5   0.0   5.8e-36  124.0   0.1   2.6   1   1   1   2   2   2   2 conserved hypothetical protein|protein_coding|supercont3.217:281591-283907:1|gene:CPIJ008824
CPIJ013430-PA        -          CLIPA                -            8.1e-58  195.8   0.3   1.8e-57  194.6   0.3   1.5   1   1   0   1   1   1   1 trypsin precursor|protein_coding|supercont3.475:331191-332457:-1|gene:CPIJ013430
CPIJ003773-PA        -          CLIPA                -            1.2e-57  195.3   0.1   8.3e-40  136.6   0.5   2.3   1   1   0   2   2   2   2 serine protease hepsin|protein_coding|supercont3.52:295114-297146:-1|gene:CPIJ003773
CPIJ016221-PA        -          CLIPA                -              6e-57  192.9   0.9   7.3e-57  192.6   0.9   1.1   1   0   0   1   1   1   1 serine protease zymogen|protein_coding|supercont3.774:104762-106527:1|gene:CPIJ016221
CPIJ011477-PA        -          CLIPA                -            1.2e-56  191.9   0.0   3.7e-38  131.2   0.0   3.5   2   1   1   3   3   2   2 conserved hypothetical protein|protein_coding|supercont3.348:206535-210701:1|gene:CPIJ011477
CPIJ018799-PA        -          CLIPA                -            1.6e-56  191.5   0.0   2.1e-38  132.0   0.0   4.4   5   0   0   5   5   3   3 serine protease, putative |protein_coding|supercont3.1618:14056-19156:-1|gene:CPIJ018799
CPIJ010297-PA        -          CLIPA                -            1.7e-56  191.4   1.6   2.2e-56  191.1   1.6   1.1   1   0   0   1   1   1   1 coagulation factor X precursor|protein_coding|supercont3.262:513181-514402:-1|gene:CPIJ010297
CPIJ012502-PA        -          CLIPA                -            2.5e-56  190.9   0.3     3e-56  190.6   0.3   1.0   1   0   0   1   1   1   1 trypsin II-P29 precursor|protein_coding|supercont3.379:239819-241230:1|gene:CPIJ012502
CPIJ006869-PA        -          CLIPA                -            3.2e-56  190.5   0.1     4e-56  190.2   0.1   1.1   1   0   0   1   1   1   1 mast cell protease 3 precursor|protein_coding|supercont3.149:168865-169789:1|gene:CPIJ006869
CPIJ005627-PA        -          CLIPA                -            4.4e-56  190.1   0.2   1.2e-55  188.7   0.2   1.4   1   1   0   1   1   1   1 serine protease |protein_coding|supercont3.107:625088-628487:-1|gene:CPIJ005627
CPIJ018267-PA        -          CLIPA                -            5.5e-56  189.8   1.4   8.1e-56  189.2   1.4   1.2   1   0   0   1   1   1   1 proclotting enzyme precursor|protein_coding|supercont3.1287:72730-73902:1|gene:CPIJ018267
CPIJ019883-PA        -          CLIPA                -            5.7e-56  189.7   0.9   7.3e-56  189.4   0.9   1.1   1   0   0   1   1   1   1 chymotrypsinogen 2 precursor|protein_coding|supercont3.2285:18114-19166:1|gene:CPIJ019883
CPIJ001107-PA        -          CLIPA                -            7.6e-56  189.3   0.6   1.6e-39  135.7   1.0   2.1   1   1   1   2   2   2   2 serine protease 27 precursor|protein_coding|supercont3.13:300904-302740:-1|gene:CPIJ001107
CPIJ006867-PA        -          CLIPA                -              1e-55  188.9   0.7   1.3e-55  188.5   0.7   1.1   1   0   0   1   1   1   1 transmembrane protease|protein_coding|supercont3.149:166138-167188:-1|gene:CPIJ006867
CPIJ015764-PA        -          CLIPA                -            1.2e-55  188.6   0.4   1.8e-55  188.1   0.4   1.2   1   0   0   1   1   1   1 serine protease |protein_coding|supercont3.786:144774-146005:1|gene:CPIJ015764
CPIJ016224-PA        -          CLIPA                -            1.3e-55  188.5   1.1   1.5e-55  188.3   1.1   1.0   1   0   0   1   1   1   1 anionic trypsin-2 precursor|protein_coding|supercont3.774:120755-122533:1|gene:CPIJ016224
CPIJ003719-PA        -          CLIPA                -            2.3e-55  187.7   0.0   2.7e-55  187.5   0.0   1.0   1   0   0   1   1   1   1 serine protease |protein_coding|supercont3.51:250331-256461:1|gene:CPIJ003719
CPIJ005457-PA        -          CLIPA                -            3.1e-55  187.3   0.0     7e-46  156.6   0.0   3.1   2   1   0   2   2   2   2 neurotrypsin precursor|protein_coding|supercont3.105:21362-24330:1|gene:CPIJ005457
CPIJ016225-PA        -          CLIPA                -            3.9e-55  187.0   1.3   4.7e-55  186.7   1.3   1.0   1   0   0   1   1   1   1 trypsin-1 precursor|protein_coding|supercont3.774:124982-126240:1|gene:CPIJ016225
CPIJ010298-PA        -          CLIPA                -            5.1e-55  186.6   0.0   6.1e-55  186.3   0.0   1.0   1   0   0   1   1   1   1 granzyme C precursor|protein_coding|supercont3.262:518177-519505:-1|gene:CPIJ010298
CPIJ009893-PA        -          CLIPA                -            5.9e-55  186.4   0.0   6.5e-55  186.2   0.0   1.0   1   0   0   1   1   1   1 serine protease |protein_coding|supercont3.285:199461-204075:-1|gene:CPIJ009893
CPIJ001062-PA        -          CLIPA                -            9.1e-55  185.8   0.2   5.7e-54  183.1   0.2   1.8   1   1   0   1   1   1   1 proclotting enzyme precursor|protein_coding|supercont3.12:1421754-1423057:1|gene:CPIJ001062
CPIJ001060-PA        -          CLIPA                -            1.2e-54  185.3   0.3   1.4e-53  181.9   0.3   1.9   1   1   0   1   1   1   1 coagulation factor XI precursor|protein_coding|supercont3.12:1407429-1412361:-1|gene:CPIJ001060
CPIJ016222-PA        -          CLIPA                -            1.5e-54  185.1   2.9   1.9e-54  184.7   2.9   1.1   1   0   0   1   1   1   1 serine proteinase stubble|protein_coding|supercont3.774:106649-107945:-1|gene:CPIJ016222
CPIJ009624-PA        -          CLIPA                -            1.6e-54  185.0   0.0   1.9e-54  184.7   0.0   1.0   1   0   0   1   1   1   1 serine protease |protein_coding|supercont3.227:367072-372102:1|gene:CPIJ009624
CPIJ009130-PA        -          CLIPA                -            2.4e-54  184.4   6.8   3.7e-54  183.8   6.8   1.3   1   0   0   1   1   1   1 serine protease |protein_coding|supercont3.220:54164-60748:1|gene:CPIJ009130
CPIJ000870-PA        -          CLIPA                -            3.8e-54  183.7   1.1     5e-54  183.3   1.1   1.1   1   0   0   1   1   1   1 serine protease |protein_coding|supercont3.9:922429-929035:1|gene:CPIJ000870
CPIJ001055-PA        -          CLIPA                -            3.8e-54  183.7   0.0   1.6e-40  138.9   0.0   2.1   2   0   0   2   2   2   2 chymotrypsin BII precursor|protein_coding|supercont3.12:1384005-1385418:1|gene:CPIJ001055
CPIJ006868-PA        -          CLIPA                -            4.1e-54  183.6   0.2   5.5e-54  183.2   0.2   1.1   1   0   0   1   1   1   1 proclotting enzyme precursor|protein_coding|supercont3.149:167670-168653:-1|gene:CPIJ006868
CPIJ009625-PA        -          CLIPA                -            4.4e-54  183.5   0.6   5.7e-54  183.1   0.6   1.1   1   0   0   1   1   1   1 proclotting enzyme precursor|protein_coding|supercont3.227:376125-377520:-1|gene:CPIJ009625
CPIJ013624-PA        -          CLIPA                -            5.1e-54  183.3   0.0     5e-34  117.7   0.0   3.0   2   1   1   3   3   3   3 coagulation factor IX precursor|protein_coding|supercont3.509:106511-108344:-1|gene:CPIJ013624
CPIJ019882-PA        -          CLIPA                -              1e-53  182.3   0.1   1.3e-53  182.0   0.1   1.1   1   0   0   1   1   1   1 serine protease |protein_coding|supercont3.2285:2943-17483:1|gene:CPIJ019882
CPIJ001059-PA        -          CLIPA                -            1.9e-53  181.4   1.1   2.3e-53  181.2   1.1   1.1   1   0   0   1   1   1   1 serine protease |protein_coding|supercont3.12:1392843-1399632:-1|gene:CPIJ001059
CPIJ003629-PA        -          CLIPA                -            3.5e-53  180.6   0.3   1.5e-42  145.6   0.0   2.9   2   1   0   2   2   2   2 elastase-2A precursor|protein_coding|supercont3.53:468965-470841:-1|gene:CPIJ003629
CPIJ004036-PA        -          CLIPA                -            3.5e-53  180.6   0.0   4.4e-53  180.2   0.0   1.1   1   0   0   1   1   1   1 serine protease |protein_coding|supercont3.57:1078280-1086359:1|gene:CPIJ004036
CPIJ002751-PA        -          CLIPA                -            3.7e-53  180.5   0.9   4.9e-53  180.1   0.9   1.0   1   0   0   1   1   1   1 lumbrokinase-3(1) precursor, putative |protein_coding|supercont3.36:1161576-1169752:-1|gene:CPIJ002751
CPIJ009127-PA        -          CLIPA                -            3.9e-53  180.4   0.2   5.2e-53  180.0   0.2   1.1   1   0   0   1   1   1   1 serine protease |protein_coding|supercont3.220:8511-12399:1|gene:CPIJ009127
CPIJ004092-PA        -          CLIPA                -            4.5e-53  180.2   0.1   5.9e-53  179.8   0.1   1.1   1   0   0   1   1   1   1 oviductin |protein_coding|supercont3.60:659311-664211:1|gene:CPIJ004092
CPIJ009061-PA        -          CLIPA                -            6.9e-53  179.6   2.2   8.2e-53  179.3   2.2   1.0   1   0   0   1   1   1   1 mannan-binding lectin serine protease 2 precursor|protein_coding|supercont3.211:539064-541945:1|gene:CPIJ009061
CPIJ005852-PA        -          CLIPA                -            9.3e-53  179.2   1.6     7e-40  136.9   0.0   4.0   3   1   0   3   3   3   2 neurotrypsin precursor|protein_coding|supercont3.111:125117-126954:1|gene:CPIJ005852
CPIJ010071-PA        -          CLIPA                -            1.1e-52  178.9   0.0   1.3e-52  178.7   0.0   1.0   1   0   0   1   1   1   1 complement C1s subcomponent precursor|protein_coding|supercont3.257:72837-73958:1|gene:CPIJ010071
CPIJ001981-PA        -          CLIPA                -            1.6e-52  178.4   0.0   5.6e-34  117.5   0.0   3.1   2   1   0   2   2   2   2 conserved hypothetical protein|protein_coding|supercont3.27:1591495-1593777:-1|gene:CPIJ001981
CPIJ018800-PA        -          CLIPA                -            2.6e-52  177.7   0.0   6.8e-39  133.6   0.0   2.0   2   0   0   2   2   2   2 ovochymase-2 precursor|protein_coding|supercont3.1618:21701-23257:1|gene:CPIJ018800
CPIJ001061-PA        -          CLIPA                -            1.2e-51  175.5   2.8   1.3e-50  172.1   2.8   1.9   1   1   0   1   1   1   1 serine protease |protein_coding|supercont3.12:1412674-1418109:-1|gene:CPIJ001061
CPIJ013396-PA        -          CLIPA                -            1.4e-51  175.3   0.1   2.8e-51  174.3   0.1   1.4   1   1   0   1   1   1   1 urokinase-type plasminogen activator precursor|protein_coding|supercont3.456:56333-57488:1|gene:CPIJ013396
CPIJ011901-PA        -          CLIPA                -            2.3e-51  174.6   0.1   5.3e-42  143.8   0.1   2.0   2   0   0   2   2   2   2 polyserase-2 precursor|protein_coding|supercont3.353:259994-261103:-1|gene:CPIJ011901
CPIJ004040-PA        -          CLIPA                -            4.6e-51  173.6   0.5     6e-51  173.2   0.5   1.1   1   0   0   1   1   1   1 neuropsin precursor|protein_coding|supercont3.57:1118866-1120174:1|gene:CPIJ004040
CPIJ012501-PA        -          CLIPA                -            4.7e-51  173.6   0.3   5.5e-51  173.3   0.3   1.1   1   0   0   1   1   1   1 clip-domain serine protease, putative |protein_coding|supercont3.379:230121-234360:-1|gene:CPIJ012501
CPIJ009060-PA        -          CLIPA                -            6.7e-51  173.1   3.2     8e-51  172.8   3.2   1.1   1   0   0   1   1   1   1 trypsin V-B precursor|protein_coding|supercont3.211:534974-536219:1|gene:CPIJ009060
CPIJ020281-PA        -          CLIPA                -              8e-51  172.8   0.0   9.2e-51  172.6   0.0   1.0   1   0   0   1   1   1   1 serine protease |protein_coding|supercont3.2698:32-8022:1|gene:CPIJ020281
CPIJ013189-PA        -          CLIPA                -            8.5e-51  172.7   0.0   1.4e-38  132.6   0.0   3.0   2   1   1   3   3   3   2 plasminogen|protein_coding|supercont3.498:278151-279606:1|gene:CPIJ013189
