ogs	desc	musDom	gloMor	droMel	droYak	droAna	droPse	droWil	droMoj	droVir	anoGam	anoDar	anoSte	aedAeg	culQui
22553	none	1	1	1	3	1	1	1	1	1	1	1	1	1	1
22555	none	1	6	2	2	2	2	2	1	2	1	1	1	2	1
22563	none	1	1	1	1	1	1	1	1	1	2	1	1	1	1
22565	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22566	none	1	2	1	1	1	1	1	1	1	1	1	3	1	1
22568	none	1	1	1	1	1	1	1	1	1	1	1	1	2	1
22574	none	1	1	1	1	2	1	1	1	1	1	1	1	1	1
22577	none	2	1	1	5	2	1	1	1	1	1	0	2	1	2
2258	none	1	1	0	0	1	0	0	0	0	0	0	1	0	1
22584	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22586	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22592	none	0	1	4	4	2	8	3	3	2	1	1	1	1	0
22593	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22595	none	1	1	1	1	1	1	1	1	1	2	2	2	1	1
22596	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22597	none	1	1	1	1	1	0	1	1	1	0	0	1	0	0
22599	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2260	none	1	1	1	1	1	9	1	1	1	1	1	1	1	1
22608	none	1	2	1	1	1	1	1	1	1	1	1	1	1	1
22617	none	0	1	0	0	0	0	0	0	0	1	1	1	1	2
2262	none	1	1	1	1	1	1	1	1	1	1	1	1	1	4
22622	none	0	0	0	0	0	0	1	0	0	1	0	1	1	1
22624	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
22629	none	1	1	1	2	1	1	1	1	1	1	0	1	1	1
2263	none	1	0	1	0	0	1	0	0	0	1	1	1	1	1
22630	none	3	0	0	15	7	4	2	5	9	0	1	0	0	1
22631	none	1	1	1	1	1	1	1	1	1	1	1	1	1	0
22637	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2264	none	1	1	1	1	1	1	1	1	1	1	1	1	7	1
22642	none	1	1	1	3	1	1	1	1	1	1	1	1	1	1
22643	none	1	1	1	1	1	1	1	1	1	1	0	1	1	1
22644	none	1	1	1	1	1	3	1	1	1	1	1	1	1	1
2265	none	1	1	1	1	1	1	1	1	4	1	1	1	27	1
22655	none	2	2	2	2	2	2	3	2	2	1	1	1	1	2
22656	none	1	1	1	1	1	1	1	1	1	0	0	0	0	1
22663	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22667	none	2	2	1	2	2	1	2	1	1	1	0	1	3	2
22668	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2267	none	1	1	1	1	1	1	1	1	1	1	1	1	2	1
22680	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22681	none	1	2	1	1	1	1	1	1	1	1	1	1	1	2
22686	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22687	none	1	1	2	2	2	2	3	1	1	2	1	2	2	4
22688	none	1	1	1	1	1	1	1	1	1	1	1	1	2	1
2269	none	1	0	1	1	1	1	1	1	1	1	2	0	1	1
22691	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22692	none	1	1	1	1	1	1	1	1	1	1	1	1	1	14
22693.1	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22693.2	none	1	1	1	1	1	1	1	1	1	2	2	1	2	2
22698	none	1	1	1	1	1	1	1	1	1	1	1	1	2	1
22699.1.1	none	6	1	1	1	1	1	1	1	1	1	0	0	1	0
22699.1.2	none	2	1	0	0	0	0	0	0	0	0	0	0	1	0
22699.2	none	1	2	0	0	0	0	0	0	0	1	1	2	2	1
2270	none	1	1	1	1	1	1	1	1	1	1	1	1	1	0
22703	none	1	0	1	1	1	1	1	1	1	1	1	1	1	2
22708	none	1	1	1	1	1	1	1	1	1	0	0	2	1	1
2271	none	1	2	1	1	1	1	1	1	1	1	1	1	1	1
22713	none	1	2	1	1	1	1	1	1	1	1	1	1	1	1
22715	none	1	1	1	1	1	1	1	1	2	1	1	1	1	2
22717	none	1	1	1	1	1	1	1	1	1	1	1	1	2	1
22721	none	1	1	1	1	1	1	1	1	1	1	0	1	0	0
22726	none	5	1	2	2	3	2	2	3	2	5	5	4	13	14
22729	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2273	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22731	none	1	0	1	1	1	1	1	1	1	1	0	1	1	1
22733	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
22738	none	1	4	1	1	1	1	1	1	1	1	1	1	1	1
22739	none	4	3	3	3	3	3	4	3	3	1	0	1	1	1
22742	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
22750	none	2	1	1	1	1	1	1	1	1	1	1	1	1	1
22751	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2276	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
22764	none	2	2	1	1	1	0	1	1	1	1	1	1	2	1
22767	none	0	0	0	0	0	0	17	0	0	2	0	1	0	1
22768	none	1	1	1	1	2	1	1	1	1	1	1	1	1	1
22769	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22770	none	1	0	2	2	2	2	2	2	2	2	1	1	1	2
22775	none	0	0	0	1	1	0	1	1	1	1	0	0	0	0
22778	none	1	1	1	1	1	1	1	1	1	2	2	1	1	2
22779	none	3	1	1	1	1	1	1	1	1	1	0	1	2	1
22787	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22789	none	1	0	0	0	0	0	0	0	0	0	0	0	1	0
2279	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
22790	none	1	1	1	1	1	1	1	1	1	1	1	0	1	1
22792	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22794	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22795	none	1	1	1	1	1	1	1	1	1	1	1	1	0	0
22799	none	1	4	1	1	1	1	1	1	1	1	1	1	1	1
22803	none	1	1	1	1	1	1	1	1	1	1	1	2	1	2
22812	none	1	1	1	1	1	1	1	0	1	1	1	0	1	2
22813	none	2	1	1	1	1	2	2	2	2	1	1	1	1	2
22814	none	1	1	0	1	1	0	1	1	1	1	1	1	1	1
22815	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
22817	none	1	2	1	1	1	1	1	1	1	0	0	0	1	0
2282	none	1	1	1	1	1	1	1	1	1	1	1	1	2	1
22822	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22829	none	1	1	1	1	1	3	1	1	1	1	1	1	1	1
22830	none	0	0	1	1	3	6	1	1	2	0	0	0	1	2
22833	none	1	2	1	1	1	1	1	1	1	1	1	1	1	2
22840	none	2	1	1	2	1	1	2	1	1	1	1	1	3	3
22841	none	1	5	1	1	1	1	1	1	1	1	1	2	1	2
22843	none	1	1	1	1	1	1	2	1	1	2	1	1	1	1
22852	none	1	1	1	1	1	1	1	1	0	2	2	2	2	2
22855	none	1	1	2	2	2	2	2	2	2	1	1	2	1	1
22858	none	1	2	1	1	1	1	1	1	1	1	1	1	1	1
22859	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22863	none	1	0	1	1	1	1	1	1	1	1	1	1	1	1
22864	none	1	1	1	1	1	1	1	1	1	2	1	1	2	1
22865	none	3	0	2	5	3	2	3	2	3	1	0	1	2	3
22866	none	0	1	0	0	0	0	0	0	0	0	0	0	0	1
22867	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22873	none	1	1	1	1	1	1	1	1	1	2	1	1	1	1
22878	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22880	none	1	1	1	1	2	1	1	1	1	1	1	1	1	1
22883	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22884	none	1	1	1	1	1	1	1	2	1	1	2	1	3	3
22887	none	1	1	1	1	1	1	1	1	1	1	1	1	0	0
22888	none	1	1	1	1	1	2	1	1	1	1	1	1	1	4
22893	none	1	1	1	1	1	2	1	1	1	1	1	1	0	0
22897	none	0	0	1	0	0	0	0	0	0	1	1	0	1	1
22898	none	1	1	1	1	1	1	1	1	1	1	0	1	1	1
22899	none	1	1	0	1	1	0	1	0	1	1	1	1	1	1
22900	none	1	0	0	0	1	0	1	1	1	1	1	1	0	1
22902	none	1	1	1	1	2	1	1	1	1	1	1	1	1	1
22903	none	1	1	1	1	1	1	1	1	1	3	3	3	3	3
22906	none	4	1	1	1	2	1	1	1	1	1	1	1	1	1
22908	none	1	1	1	1	1	1	1	1	1	1	0	1	1	1
2291	none	1	0	1	2	1	1	1	1	1	1	1	0	1	2
22910	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22912	none	1	1	1	1	1	1	1	1	1	1	1	0	2	2
22916	none	1	1	1	2	1	1	1	1	1	1	1	1	1	1
22917	none	1	0	1	1	1	1	1	1	1	1	0	1	1	2
22920	none	1	1	1	1	1	2	1	1	1	1	2	1	1	1
22932	none	1	0	0	0	0	0	0	1	1	0	0	1	0	0
22933	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22934	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22935	none	1	1	1	1	1	1	1	1	1	2	0	1	1	1
22941	none	1	1	1	1	1	1	1	1	1	1	1	1	2	1
22947	none	1	2	1	1	1	1	1	1	1	2	2	1	2	2
22948	none	1	0	1	1	1	1	1	1	1	1	1	1	2	1
2295	none	1	0	1	1	1	1	0	0	0	0	0	0	0	1
22951	none	0	0	0	0	0	0	1	0	0	1	2	1	1	0
22955	none	1	1	1	1	1	1	1	1	1	1	0	1	1	1
22957	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22958	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22959	none	1	3	1	1	1	1	1	1	1	1	1	1	1	1
2296	none	1	1	1	1	1	1	1	1	1	1	1	2	1	1
22962	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22973	none	1	0	1	1	1	1	1	1	1	1	1	1	1	1
22974	none	2	1	1	1	1	1	1	1	1	1	1	1	1	2
22980	none	0	1	0	0	0	0	0	1	0	0	0	1	0	0
22983.1	none	1	1	1	1	1	1	1	1	0	0	0	2	1	1
22983.2.1	none	1	1	1	1	1	1	1	1	1	0	0	0	0	3
22983.2.2	none	1	1	1	1	1	1	2	1	0	2	3	2	3	2
22987	none	1	0	1	1	1	1	1	1	1	1	1	1	1	1
22988	none	2	1	1	1	2	2	1	2	2	0	0	1	0	0
22989	none	1	1	1	1	1	1	1	1	1	1	1	1	1	3
22992	none	1	0	1	1	1	1	1	1	1	1	2	0	1	1
22993	none	1	0	1	1	1	1	1	2	1	1	0	1	1	1
22994	none	1	0	1	1	1	0	1	1	0	1	1	1	2	1
22997	none	4	1	1	2	1	1	1	1	1	0	1	0	0	0
23	none	1	1	1	1	1	1	1	1	1	1	1	1	2	1
2300	none	1	1	1	1	1	1	1	1	1	1	2	1	0	0
23000	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23007	none	1	1	2	2	2	2	2	2	2	1	1	1	1	2
23008	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
23011	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23013	none	0	0	1	1	1	1	0	0	0	1	0	1	0	0
23016	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23018	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
23019	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2302	none	1	0	1	1	1	1	1	1	1	1	1	1	1	1
23022	none	2	2	4	4	4	4	5	3	3	0	1	1	0	1
23024	none	1	1	1	1	1	1	1	1	1	1	1	1	2	1
23025	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23026	none	1	0	1	1	1	1	1	1	1	1	1	1	1	1
23029	none	1	0	1	1	1	1	1	1	1	1	0	1	1	1
23035	none	1	1	1	1	1	1	1	1	1	1	1	1	2	1
23037	none	1	0	1	1	1	1	1	1	1	1	1	1	1	1
23043	none	1	1	1	2	1	1	1	1	1	1	1	2	1	2
23046	none	1	1	1	1	1	1	1	2	2	1	1	1	1	1
23048	none	1	1	1	1	1	1	1	1	1	1	1	1	1	0
23050	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23054	none	1	1	1	1	5	1	1	1	1	2	1	1	1	1
23058	none	1	1	1	1	1	1	1	1	1	1	1	1	2	1
23059	none	1	1	1	1	1	1	2	1	1	0	0	0	2	1
23061	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23062	none	0	1	1	1	2	1	1	1	1	1	1	1	1	1
23063	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
23074	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23075	none	1	1	1	1	2	1	1	1	1	1	1	1	1	1
23079	none	1	1	1	1	1	1	1	1	1	1	1	0	2	1
23083	none	2	1	1	1	1	1	1	1	1	1	1	1	1	4
23086	none	1	0	1	1	1	1	1	1	1	1	0	0	1	2
23087.1	none	1	1	1	2	1	1	0	1	1	0	0	1	0	1
23087.2	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23092	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23093	none	0	2	0	0	0	0	0	0	0	0	0	0	0	1
23094	none	1	1	1	2	1	1	1	1	1	1	1	1	1	0
23101	none	2	2	2	2	2	2	2	2	2	1	1	1	2	2
23103	none	1	0	3	2	1	4	2	1	1	0	1	1	1	1
23106	none	1	2	1	1	1	1	1	1	1	1	1	1	1	1
23120	none	1	3	1	3	1	1	1	1	1	2	1	2	2	3
23121	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
23122	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23123	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23124	none	1	1	0	0	0	0	0	0	0	1	1	1	2	2
23126	none	0	0	0	1	0	0	31	1	0	1	1	1	1	1
23127	none	1	1	1	1	1	1	1	1	1	0	1	0	2	1
23129	none	1	1	1	1	1	1	1	1	1	0	0	1	0	0
23130	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23133	none	1	1	1	2	1	1	1	1	1	1	1	1	1	1
23134	none	1	1	2	2	2	2	2	2	2	1	1	1	1	1
23135	none	0	3	1	1	1	1	1	1	1	1	1	1	1	1
23136	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23140	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23141	none	1	1	1	2	1	1	1	1	1	1	1	1	1	1
23144	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
23147	none	1	0	1	1	1	1	1	1	1	1	1	1	1	1
2315	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23153	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23157	none	1	1	1	1	1	1	1	1	1	1	0	1	1	1
23166	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23169	none	1	1	1	2	1	1	1	1	2	0	0	0	2	1
23172	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2318	none	0	0	0	0	1	0	0	0	0	0	0	0	0	1
23183	none	1	1	1	1	0	1	1	1	1	0	0	1	1	1
23186	none	0	2	0	0	0	0	0	0	0	2	1	2	2	2
23188	none	1	1	1	1	1	1	0	1	1	1	1	1	1	1
23193	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23195	none	1	1	1	1	1	1	1	1	1	1	1	0	2	2
23198	none	0	1	1	1	1	1	1	1	1	1	1	1	1	1
232	none	1	2	1	1	1	1	1	1	1	1	1	1	1	2
23204	none	1	1	1	1	1	1	1	1	1	1	0	1	1	14
23205	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23212	none	1	1	1	1	1	1	1	1	1	1	0	1	1	1
23213	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2322	none	0	0	1	1	1	1	1	0	0	1	1	1	0	1
23220	none	1	1	1	1	1	1	2	1	1	1	1	1	1	1
23221	none	1	1	1	1	1	1	1	1	1	0	1	0	1	1
23224	none	1	1	1	1	1	1	1	1	2	1	1	1	1	0
23230.1	none	1	2	1	1	2	1	1	1	1	0	0	0	0	2
23230.2	none	0	1	0	0	0	0	1	0	0	1	1	1	1	2
23234	none	1	1	1	1	1	1	1	1	1	1	1	1	2	1
23239	none	0	1	0	0	0	0	0	0	0	0	1	1	0	0
23242	none	1	1	1	1	1	3	1	1	1	1	1	1	1	1
23247	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
23248	none	0	0	0	1	1	1	1	1	1	2	1	2	2	1
23249	none	2	1	1	2	1	1	1	1	1	1	1	2	1	1
23257	none	0	3	0	0	0	4	0	0	0	0	0	1	0	0
23259	none	1	2	1	1	1	1	1	1	1	1	1	1	1	1
23268	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23276	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23283	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23284	none	1	1	1	1	1	1	1	1	1	1	1	1	2	2
23285	none	1	0	1	1	1	1	1	1	1	0	0	0	5	1
23286	none	1	0	1	2	1	1	1	1	1	1	1	1	1	2
23293	none	1	1	1	2	1	1	1	1	1	1	1	1	2	1
23294	none	1	0	1	1	1	1	1	1	1	1	1	1	1	1
23295	none	0	0	0	0	0	0	0	1	1	1	1	1	2	1
23297	none	0	0	1	1	1	1	1	2	1	0	0	0	0	1
23300	none	1	1	2	2	3	2	2	2	2	1	1	1	1	1
23305	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
23309	none	1	1	1	1	1	1	1	1	1	2	1	1	1	1
23311	none	1	1	1	1	1	1	1	1	1	2	2	2	1	3
23313	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23318	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23319	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23320	none	2	1	1	1	1	1	1	1	1	1	1	1	1	2
23322	none	1	1	1	1	1	1	1	1	1	2	1	2	2	1
23323	none	1	0	1	1	1	1	1	1	1	1	1	1	1	1
23324.1	none	0	1	1	1	1	1	1	1	1	1	1	1	1	1
23324.2.1	none	2	0	1	1	1	1	1	1	1	1	1	1	1	1
23324.2.2	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
23326	none	1	1	0	0	0	0	0	0	0	1	1	1	1	4
23328	none	1	1	1	1	1	1	1	1	1	1	0	1	2	1
23330	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23331	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
23334	none	1	0	1	1	1	1	1	1	1	1	1	0	0	0
23339	none	1	1	1	1	1	1	1	1	1	0	0	1	1	1
23340	none	1	1	1	1	1	1	1	1	1	1	1	1	1	3
23341	none	0	1	1	1	1	1	1	1	1	1	1	1	1	1
23343	none	1	0	1	1	1	1	1	1	1	1	1	0	1	4
23345	none	1	2	1	1	2	1	1	1	1	1	1	1	1	1
23346	none	1	1	1	1	1	2	1	1	1	1	1	1	1	1
23352	none	1	0	1	1	1	1	1	1	1	2	1	2	1	2
23355	none	2	1	1	1	1	1	1	1	1	0	0	0	4	5
23358	none	1	1	1	1	1	1	1	1	1	1	1	1	0	0
2336	none	1	1	1	1	1	1	1	1	1	2	3	3	3	4
23366	none	1	1	1	1	1	1	1	1	1	3	1	1	2	1
23370	none	1	0	0	0	0	0	0	0	0	0	1	0	0	0
23373	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23379	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2338	none	1	1	1	2	1	1	1	1	1	1	0	1	1	1
23386	none	1	1	1	1	1	1	1	1	1	1	1	0	1	1
23387	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23389	none	1	2	1	1	1	1	1	2	2	1	1	1	1	2
2339	none	2	1	1	1	3	1	1	1	1	1	1	1	1	1
23390	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23394	none	1	0	1	1	1	1	1	1	1	1	1	1	2	0
23397	none	1	1	1	1	0	1	1	1	1	1	0	1	1	1
23398	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
234	none	1	1	1	1	1	1	1	1	1	1	1	1	2	1
2340	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23401	none	1	1	1	1	1	1	1	1	1	2	1	2	1	1
23403	none	1	1	1	1	1	1	2	1	1	1	1	1	1	1
23409	none	1	1	1	1	1	1	2	1	1	1	1	1	5	8
23413	none	1	1	1	1	1	1	1	1	1	2	1	3	1	2
23414	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23416	none	0	0	0	1	1	0	1	1	1	0	0	1	0	1
23421	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23426	none	0	4	0	0	0	2	0	0	0	0	0	0	1	0
23427	none	1	1	1	1	1	1	1	1	1	1	0	1	0	0
23431	none	1	0	1	1	1	1	1	1	1	1	1	1	4	1
23432	none	2	1	1	1	2	1	1	1	1	1	1	1	1	2
23434	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
23439	none	1	2	2	1	1	2	1	2	2	1	1	1	1	1
23442	none	0	1	0	0	0	0	0	0	0	1	1	1	1	1
23449	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23450	none	1	1	1	3	1	1	1	1	1	1	1	2	2	4
23451	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23452	none	0	0	1	0	0	0	0	0	0	1	1	0	1	1
23455	none	1	0	1	1	1	1	1	1	1	1	1	1	1	9
23456	none	1	1	1	1	1	1	1	1	1	0	0	0	0	1
23459	none	1	0	1	1	1	1	1	1	1	1	1	1	1	1
2346	none	1	1	1	1	1	1	1	1	1	1	1	1	2	1
23461.1	none	1	2	0	0	0	0	0	0	0	0	0	0	0	1
23461.2	none	1	1	1	2	2	2	2	2	2	1	2	2	2	1
23462	none	1	1	1	1	1	1	1	1	1	2	1	1	1	1
23468	none	1	1	1	1	1	2	1	1	1	1	1	1	0	0
23471	none	1	0	1	1	1	1	1	1	1	1	1	1	1	2
23474	none	2	1	1	2	2	1	1	1	2	1	1	1	3	1
23478	none	1	0	1	1	1	0	1	1	1	0	0	1	1	0
23481	none	3	1	1	1	1	1	1	1	1	1	1	1	1	1
23484	none	1	1	1	1	1	1	2	1	1	1	1	1	1	1
23486	none	0	1	1	1	1	1	1	1	1	1	1	1	1	0
23488	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2349	none	1	1	1	1	1	1	2	1	1	0	0	0	1	2
23490	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23496	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
235	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23502	none	1	0	1	1	1	1	1	1	1	0	1	1	1	1
23504	none	2	1	1	1	1	1	1	1	1	2	0	1	0	1
23505	none	0	0	2	4	1	0	1	0	0	0	0	0	1	1
23510	none	1	0	1	1	1	1	1	1	1	1	1	1	1	1
23512	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
23514	none	1	1	1	1	1	1	2	1	1	0	0	0	1	1
23515	none	2	2	1	1	1	1	1	1	1	1	1	1	2	1
23519	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23522	none	1	1	1	1	1	1	1	1	1	1	0	1	1	1
23523	none	1	1	1	1	2	1	1	1	2	1	1	1	1	1
23526	none	1	1	1	1	5	1	0	1	1	1	0	1	1	1
23528	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
2353	none	1	1	1	1	1	2	1	1	1	1	2	1	1	1
23534	none	1	2	1	1	1	1	1	1	1	1	0	1	1	1
23535	none	1	2	1	1	1	1	1	1	1	1	1	1	1	1
23536	none	0	0	0	0	0	1	0	0	0	0	0	0	0	1
23538	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2354	none	1	1	1	1	1	1	2	1	1	1	1	1	1	1
23540	none	0	0	0	0	1	0	2	0	0	0	0	3	0	0
23541	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23542	none	1	1	1	1	1	1	1	1	1	2	1	1	1	1
23547	none	1	0	1	2	1	1	1	1	1	1	1	1	1	0
23553	none	0	0	0	1	0	0	0	0	0	0	0	0	0	1
23554	none	1	1	1	1	1	1	1	1	1	1	1	0	0	1
2356	none	1	1	1	1	1	1	1	1	1	1	0	1	0	1
23563	none	2	1	2	2	2	2	1	2	2	2	2	0	2	2
23564	none	0	0	0	0	1	0	0	0	0	0	0	0	0	1
23568	none	4	1	5	5	5	5	5	6	4	3	2	2	3	4
2357	none	1	0	1	1	1	1	2	1	1	1	1	1	1	1
23573	none	1	1	1	1	1	1	1	1	1	1	1	1	2	1
2358	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23581	none	2	1	1	1	1	1	1	1	1	1	1	1	1	1
23583	none	1	1	1	2	2	2	2	1	2	2	1	2	2	3
23585	none	1	2	3	3	4	2	2	2	2	1	1	1	1	2
23588	none	1	1	1	1	1	2	1	1	1	1	1	1	1	1
2359	none	1	0	0	1	0	0	1	0	0	1	0	2	0	1
23595	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
236	none	1	2	1	1	1	1	1	1	1	1	1	1	1	1
23602	none	1	1	4	5	5	5	5	3	4	1	1	1	1	1
23611	none	1	1	1	1	2	1	1	1	1	1	1	1	1	1
23612	none	1	1	1	1	1	1	1	1	1	1	1	1	1	2
23616	none	1	0	1	1	1	1	1	1	1	1	1	0	1	1
2362	none	1	0	1	2	1	1	1	1	1	2	2	2	2	2
23621	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23623	none	1	0	1	1	1	1	2	1	1	1	1	1	2	1
23625	none	1	1	1	1	1	1	1	1	1	1	1	1	2	1
23632	none	1	2	1	1	1	1	1	1	1	1	1	1	1	1
23634	none	1	1	1	1	1	1	1	1	1	1	1	1	0	1
23635	none	1	1	1	1	1	1	1	1	1	1	1	1	0	0
23639	none	1	0	0	0	0	1	0	0	0	0	0	0	0	1
2364	none	1	1	1	1	1	1	1	2	1	1	0	1	2	1
23640	none	1	2	1	1	1	1	1	1	1	1	1	1	1	1
23643	none	1	1	1	1	1	1	1	1	1	0	0	1	0	1
23647	none	1	1	1	1	1	1	1	1	1	1	0	1	1	1
23658	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23659	none	1	1	1	1	1	1	1	1	1	1	0	1	1	1
23662	none	1	3	1	1	4	1	3	1	2	1	1	1	2	1
23664.1	none	1	1	1	1	1	0	1	1	1	1	0	1	1	4
23664.2.1	none	1	1	1	1	1	1	1	1	1	0	0	1	0	0
23664.2.2	none	1	1	1	1	1	1	1	1	1	1	1	0	0	1
23668	none	1	1	1	1	1	1	2	1	1	1	1	1	2	1
23672	none	1	0	1	1	1	1	1	1	1	1	1	1	1	2
23673	none	1	2	1	1	1	1	1	1	1	1	1	1	2	1
23680	none	1	1	2	1	1	1	1	1	1	1	0	1	1	3
23681	none	1	1	2	1	1	1	1	1	1	1	1	1	1	1
23682	none	1	2	1	2	1	1	1	1	1	1	1	1	1	1
23686	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23693	none	1	1	1	1	1	1	1	1	1	2	0	1	1	2
23695	none	1	1	1	1	1	2	1	1	1	1	1	1	1	0
237	none	2	1	1	1	1	1	1	1	1	1	1	1	1	1
23702	none	1	0	1	1	1	1	1	1	1	1	1	1	23	1
23706	none	1	0	1	1	1	1	1	1	1	0	0	0	0	2
23708	none	1	2	2	1	1	1	1	1	1	2	1	2	1	1
23709	none	1	1	1	1	1	1	2	1	1	1	1	1	1	2
23710	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23712	none	1	1	1	1	1	1	1	1	1	1	1	1	1	1
23719	none	1	1	1	1	1	3	1	1	1	1	1	0	2	1
23720	none	1	1	1	1	1	1	1	1	1	0	1	1	1	0
23722	none	1	1	1	1	1	1	1	1	1	1	1	1	2	1
